N,p,seed,number_of_shortcuts,status,total_spikes,last_spike_time,late_spikes,runtime_seconds
2000,0.15,34,300,SUCCESS,211042,3000.0,14089,11.260650899959728
2000,0.15,37,300,SUCCESS,207394,3000.0,13670,10.762857900001109
2000,0.15,39,300,SUCCESS,195580,3000.0,13389,10.579490900039673
2000,0.15,36,300,SUCCESS,205596,3000.0,13820,11.089711700100452
2000,0.15,40,300,SUCCESS,225664,3000.0,15479,10.87831040006131
2000,0.15,41,300,SUCCESS,226654,3000.0,15489,10.642060699989088
2000,0.15,38,300,SUCCESS,219805,3000.0,15181,11.1617477000691
2000,0.15,42,300,SUCCESS,199669,3000.0,13661,10.790431800065562
2000,0.15,43,300,SUCCESS,227469,3000.0,15325,10.905787199968472
2000,0.15,44,300,SUCCESS,204757,3000.0,13848,11.078874900005758
2000,0.15,46,300,SUCCESS,205420,3000.0,13846,10.372619400033727
2000,0.15,47,300,SUCCESS,212364,3000.0,14260,10.169281500042416
2000,0.15,45,300,SUCCESS,186177,3000.0,12331,11.268128999974579
2000,0.15,49,300,SUCCESS,219738,3000.0,15045,10.456948600010946
2000,0.15,51,300,SUCCESS,235168,3000.0,15929,10.311813999898732
2000,0.15,53,300,SUCCESS,219343,3000.0,15183,10.209808100014925
2000,0.15,52,300,SUCCESS,220355,3000.0,14486,10.437309300061315
2000,0.15,48,300,SUCCESS,209756,3000.0,14043,11.299288499983959
2000,0.15,50,300,SUCCESS,220299,3000.0,14663,11.235986799933016
2000,0.15,54,300,SUCCESS,217822,3000.0,15018,10.937904000049457
2000,0.15,60,300,FAILURE,2002,54.0,0,9.43858099996578
2000,0.15,56,300,SUCCESS,229988,3000.0,15862,10.33272270008456
2000,0.15,55,300,SUCCESS,214527,3000.0,14635,10.955819799914025
2000,0.15,62,300,SUCCESS,198246,3000.0,13664,10.361972299986519
2000,0.15,61,300,SUCCESS,198399,3000.0,13368,10.633800100069493
2000,0.15,57,300,SUCCESS,229729,3000.0,15746,11.38950490008574
2000,0.15,58,300,SUCCESS,217653,3000.0,14881,11.249156299978495
2000,0.15,64,300,SUCCESS,199000,3000.0,13174,10.263279699953273
2000,0.15,59,300,SUCCESS,212665,3000.0,14362,11.367359700030647
2000,0.15,65,300,SUCCESS,149738,3000.0,10086,10.21011380001437
2000,0.15,63,300,SUCCESS,205983,3000.0,13971,11.254368599969894
2000,0.15,66,300,FAILURE,2000,49.0,0,9.949208699981682
2000,0.15,67,300,SUCCESS,197781,3000.0,13488,10.833345799939707
2000,0.15,70,300,FAILURE,2005,49.0,0,9.932104300009087
2000,0.15,68,300,SUCCESS,211138,3000.0,14531,10.681252799928188
2000,0.15,73,300,FAILURE,2001,59.0,0,9.904043500078842
2000,0.15,69,300,SUCCESS,205640,3000.0,13811,10.619762199930847
2000,0.15,71,300,SUCCESS,220116,3000.0,14840,10.705617899890058
2000,0.15,72,300,SUCCESS,204382,3000.0,13832,10.556371000013314
2000,0.15,74,300,SUCCESS,206390,3000.0,13866,10.610858100000769
2000,0.15,75,300,SUCCESS,199089,3000.0,13208,10.632647900027223
2000,0.15,76,300,SUCCESS,204636,3000.0,13768,10.591316499980167
2000,0.15,77,300,SUCCESS,219270,3000.0,14744,10.865425699972548
2000,0.15,78,300,SUCCESS,235692,3000.0,15977,10.786149799940176
2000,0.15,79,300,SUCCESS,198980,3000.0,13197,10.73304379999172
2000,0.15,80,300,SUCCESS,229405,3000.0,15410,10.749676500097848
2000,0.15,81,300,SUCCESS,198314,3000.0,13380,10.637346199946478
2000,0.15,82,300,SUCCESS,218592,3000.0,14791,10.807788499980234
2000,0.15,83,300,SUCCESS,162051,3000.0,11113,10.606174100073986
2000,0.15,84,300,SUCCESS,207526,3000.0,14023,10.727827399969101
2000,0.15,85,300,SUCCESS,204739,3000.0,13818,10.592482800013386
2000,0.15,86,300,SUCCESS,204245,3000.0,13914,10.681138499989174
2000,0.15,87,300,SUCCESS,187515,3000.0,12833,10.559670899994671
2000,0.15,88,300,SUCCESS,222389,3000.0,15153,10.712094799964689
2000,0.15,91,300,FAILURE,2002,53.0,0,10.12047999992501
2000,0.15,89,300,SUCCESS,208400,3000.0,14090,10.74392809998244
2000,0.15,90,300,SUCCESS,191504,3000.0,13169,10.575133700040169
2000,0.15,92,300,SUCCESS,212750,3000.0,14377,10.698092799982987
2000,0.15,93,300,SUCCESS,190289,3000.0,12716,10.484596699941903
2000,0.15,96,300,FAILURE,2004,51.0,0,10.040980100049637
2000,0.15,95,300,SUCCESS,197037,3000.0,13096,10.242286899941973
2000,0.15,94,300,SUCCESS,205935,3000.0,13945,10.570801199995913
2000,0.15,97,300,SUCCESS,212258,3000.0,14140,10.364042700035498
2000,0.15,98,300,SUCCESS,205657,3000.0,13887,10.193377900053747
2000,0.15,99,300,FAILURE,4015,93.0,0,5.023275399929844
2000,0.175,2,350,FAILURE,2002,51.0,0,9.763918800046667
2000,0.175,0,350,FAILURE,2004,48.0,0,10.532836699974723
2000,0.175,9,350,FAILURE,2004,43.0,0,10.514661199995317
2000,0.175,8,350,SUCCESS,228302,3000.0,15338,10.533978099934757
2000,0.175,5,350,SUCCESS,219872,3000.0,14851,10.842002399964258
2000,0.175,6,350,SUCCESS,232341,3000.0,15892,10.868986699962988
2000,0.175,1,350,SUCCESS,234730,3000.0,15884,10.96219160000328
2000,0.175,10,350,FAILURE,2008,46.0,0,10.93217949999962
2000,0.175,3,350,SUCCESS,192687,3000.0,12536,11.084357400075532
2000,0.175,4,350,SUCCESS,228741,3000.0,15282,11.111653100000694
2000,0.175,7,350,SUCCESS,202222,3000.0,13834,11.539792299969122
2000,0.175,17,350,FAILURE,2004,46.0,0,9.808946799952537
2000,0.175,16,350,FAILURE,2001,43.0,0,9.947086400003172
2000,0.175,11,350,SUCCESS,219445,3000.0,14534,11.27512490004301
2000,0.175,12,350,SUCCESS,213227,3000.0,14698,10.941771699930541
2000,0.175,14,350,SUCCESS,184242,3000.0,12751,11.060785700101405
2000,0.175,15,350,SUCCESS,228193,3000.0,15658,10.811766600003466
2000,0.175,13,350,SUCCESS,212960,3000.0,14648,11.303116700029932
2000,0.175,18,350,SUCCESS,193622,3000.0,13508,10.897329399944283
2000,0.175,20,350,FAILURE,2006,51.0,0,10.865564799983986
2000,0.175,21,350,SUCCESS,223964,3000.0,15140,10.682945000007749
2000,0.175,19,350,SUCCESS,216871,3000.0,12363,11.366934400051832
2000,0.175,23,350,SUCCESS,205036,3000.0,13723,10.305303700035438
2000,0.175,22,350,SUCCESS,198161,3000.0,13718,10.382832000032067
2000,0.175,24,350,SUCCESS,228777,3000.0,15122,10.585691199987195
2000,0.175,25,350,SUCCESS,180217,3000.0,12055,10.199221800081432
2000,0.175,26,350,FAILURE,2008,47.0,0,10.037965099909343
2000,0.175,30,350,FAILURE,2004,52.0,0,9.719686699914746
2000,0.175,27,350,SUCCESS,220091,3000.0,14579,10.208706900011748
2000,0.175,32,350,FAILURE,2002,45.0,0,9.612449300009757
2000,0.175,28,350,SUCCESS,229573,3000.0,15545,10.54286729998421
2000,0.175,29,350,SUCCESS,212681,3000.0,14371,10.620206600055099
2000,0.175,31,350,SUCCESS,206039,3000.0,13965,10.633822500007227
2000,0.175,34,350,FAILURE,2006,45.0,0,9.811098400037736
2000,0.175,40,350,FAILURE,2012,51.0,0,9.722256800043397
2000,0.175,33,350,SUCCESS,186447,3000.0,12219,10.649224600056186
2000,0.175,36,350,SUCCESS,186650,3000.0,12423,10.221923199947923
2000,0.175,35,350,SUCCESS,213499,3000.0,14783,10.320886600064114
2000,0.175,38,350,SUCCESS,205452,3000.0,13770,10.393475499935448
2000,0.175,37,350,SUCCESS,198513,3000.0,13162,10.508808200014755
2000,0.175,41,350,FAILURE,2003,46.0,0,9.871727199992165
2000,0.175,39,350,SUCCESS,205880,3000.0,13874,10.624792299931869
2000,0.175,42,350,SUCCESS,193801,3000.0,12888,10.490569300018251
2000,0.175,43,350,SUCCESS,192462,3000.0,12592,10.564731499995105
2000,0.175,44,350,SUCCESS,180457,3000.0,12107,10.341423799982294
2000,0.175,47,350,SUCCESS,212454,3000.0,14340,10.192076499923132
2000,0.175,45,350,SUCCESS,212642,3000.0,14306,10.341539500048384
2000,0.175,48,350,SUCCESS,200469,3000.0,13119,10.2167648000177
2000,0.175,46,350,SUCCESS,228568,3000.0,15140,10.395415000035428
2000,0.175,49,350,SUCCESS,228018,3000.0,15216,10.265990599989891
2000,0.175,50,350,SUCCESS,229002,3000.0,15477,10.252765499986708
2000,0.175,51,350,SUCCESS,209251,3000.0,14120,10.202633599983528
2000,0.175,52,350,SUCCESS,212278,3000.0,14316,10.22758409997914
2000,0.175,54,350,FAILURE,2006,41.0,0,9.721876599942334
2000,0.175,53,350,SUCCESS,218258,3000.0,14579,10.334123100037687
2000,0.175,55,350,SUCCESS,192214,3000.0,12670,9.777789700077847
2000,0.175,57,350,FAILURE,2000,43.0,0,9.123924299958162
2000,0.175,60,350,FAILURE,2003,48.0,0,9.212587999994867
2000,0.175,56,350,SUCCESS,220006,3000.0,14415,9.670001899939962
2000,0.175,58,350,SUCCESS,211730,3000.0,14461,9.759424000047147
2000,0.175,59,350,SUCCESS,236794,3000.0,15976,9.867677600006573
2000,0.175,61,350,SUCCESS,198336,3000.0,13540,9.783198400051333
2000,0.175,62,350,SUCCESS,233997,3000.0,15907,9.880631999927573
2000,0.175,65,350,FAILURE,2004,46.0,0,9.053630799986422
2000,0.175,64,350,FAILURE,2004,47.0,0,9.328485199948773
2000,0.175,63,350,SUCCESS,206075,3000.0,13975,9.800138300051913
2000,0.175,66,350,FAILURE,2001,45.0,0,8.985409999964759
2000,0.175,67,350,SUCCESS,213851,3000.0,14252,9.614139200071804
2000,0.175,70,350,FAILURE,2006,49.0,0,9.017490900005214
2000,0.175,68,350,SUCCESS,227783,3000.0,15672,9.660439800005406
2000,0.175,71,350,FAILURE,2006,47.0,0,9.18079860007856
2000,0.175,73,350,FAILURE,2006,54.0,0,9.09890329989139
2000,0.175,69,350,SUCCESS,198674,3000.0,12996,9.762999600032344
2000,0.175,72,350,SUCCESS,186205,3000.0,12162,9.709596000029705
2000,0.175,76,350,SUCCESS,186287,3000.0,12287,9.647595399990678
2000,0.175,74,350,SUCCESS,236335,3000.0,16011,10.078414799994789
2000,0.175,75,350,SUCCESS,211939,3000.0,14334,10.007783700013533
2000,0.175,77,350,FAILURE,2008,44.0,0,9.033245800063014
2000,0.175,82,350,FAILURE,2004,43.0,0,9.084423299995251
2000,0.175,79,350,SUCCESS,199166,3000.0,13246,9.813065299997106
2000,0.175,78,350,SUCCESS,235810,3000.0,16017,9.899095700006
2000,0.175,81,350,SUCCESS,170758,3000.0,10881,9.67830139992293
2000,0.175,80,350,SUCCESS,213121,3000.0,14636,9.733876000042073
2000,0.175,84,350,FAILURE,2008,48.0,0,9.042700899997726
2000,0.175,83,350,SUCCESS,211939,3000.0,14512,9.754597699968144
2000,0.175,85,350,SUCCESS,214298,3000.0,14474,9.76750139996875
2000,0.175,87,350,SUCCESS,198782,3000.0,12911,9.838075299980119
2000,0.175,86,350,SUCCESS,196811,3000.0,12946,9.93489499995485
2000,0.175,88,350,FAILURE,2003,54.0,0,9.205408199923113
2000,0.175,91,350,FAILURE,2002,50.0,0,9.580621899920516
2000,0.175,93,350,SUCCESS,170222,3000.0,11232,9.739419899997301
2000,0.175,89,350,SUCCESS,224423,3000.0,15230,10.200889800093137
2000,0.175,92,350,SUCCESS,212490,3000.0,14275,9.91403519990854
2000,0.175,90,350,SUCCESS,213062,3000.0,14080,10.09858849993907
2000,0.175,94,350,SUCCESS,205991,3000.0,13968,9.888581099919975
2000,0.175,96,350,FAILURE,2004,47.0,0,9.269803900038823
2000,0.175,95,350,SUCCESS,175669,3000.0,11706,9.989216099958867
2000,0.175,98,350,SUCCESS,176132,3000.0,11951,9.428999399999157
2000,0.175,97,350,SUCCESS,211496,3000.0,14174,9.623558299965225
2000,0.175,99,350,SUCCESS,200222,3000.0,13850,5.733029600000009
2000,0.2,10,400,FAILURE,2007,42.0,0,8.858119699987583
2000,0.2,2,400,FAILURE,2001,50.0,0,8.940553499967791
2000,0.2,0,400,FAILURE,2005,48.0,0,8.967126699979417
2000,0.2,6,400,FAILURE,2004,43.0,0,9.027198099996895
2000,0.2,9,400,FAILURE,2002,41.0,0,9.193249700008892
2000,0.2,1,400,SUCCESS,220204,3000.0,15057,9.503154000034556
2000,0.2,3,400,SUCCESS,192774,3000.0,12632,9.61357859999407
2000,0.2,5,400,SUCCESS,214854,3000.0,14452,9.660225700004958
2000,0.2,4,400,SUCCESS,229844,3000.0,15626,9.684192499960773
2000,0.2,7,400,SUCCESS,220991,3000.0,15154,9.739058399922214
2000,0.2,8,400,SUCCESS,203849,3000.0,13923,9.796781299985014
2000,0.2,11,400,FAILURE,2008,45.0,0,9.020896499976516
2000,0.2,16,400,FAILURE,2001,43.0,0,9.154898799955845
2000,0.2,12,400,SUCCESS,198641,3000.0,12838,9.751386099960655
2000,0.2,14,400,SUCCESS,204596,3000.0,13747,9.787947500008158
2000,0.2,17,400,FAILURE,2004,41.0,0,9.26510259998031
2000,0.2,13,400,SUCCESS,229412,3000.0,15370,10.03221500001382
2000,0.2,21,400,FAILURE,2005,44.0,0,9.216359800077043
2000,0.2,20,400,FAILURE,2003,46.0,0,9.309437899966724
2000,0.2,15,400,SUCCESS,232782,3000.0,15845,10.148706899955869
2000,0.2,18,400,SUCCESS,213131,3000.0,14767,9.80161439999938
2000,0.2,19,400,SUCCESS,204842,3000.0,13845,9.926968400017358
2000,0.2,22,400,SUCCESS,205109,3000.0,13662,9.71513829997275
2000,0.2,26,400,FAILURE,2005,44.0,0,8.972732400055975
2000,0.2,23,400,SUCCESS,181639,3000.0,12018,9.694629000034183
2000,0.2,30,400,FAILURE,2004,48.0,0,9.077843000064604
2000,0.2,24,400,SUCCESS,180099,3000.0,12053,9.771097199991345
2000,0.2,25,400,SUCCESS,219247,3000.0,15406,9.828939799917862
2000,0.2,31,400,FAILURE,2005,53.0,0,9.286165999947116
2000,0.2,32,400,FAILURE,2002,42.0,0,9.162743799970485
2000,0.2,27,400,SUCCESS,220019,3000.0,14625,9.78667519998271
2000,0.2,29,400,SUCCESS,212955,3000.0,14455,9.768488200032152
2000,0.2,28,400,SUCCESS,229863,3000.0,15677,9.835584900109097
2000,0.2,33,400,SUCCESS,189923,3000.0,13004,10.029322999995202
2000,0.2,35,400,FAILURE,2005,42.0,0,9.497898300061934
2000,0.2,41,400,FAILURE,2002,46.0,0,9.427581600029953
2000,0.2,34,400,SUCCESS,181014,3000.0,12356,10.372422900050879
2000,0.2,38,400,FAILURE,2007,42.0,0,9.638639500015415
2000,0.2,40,400,FAILURE,2010,42.0,0,9.622540800017305
2000,0.2,36,400,SUCCESS,214896,3000.0,14622,10.078531200066209
2000,0.2,37,400,SUCCESS,198143,3000.0,13811,10.204260500031523
2000,0.2,43,400,FAILURE,6007,107.0,0,9.812094099936076
2000,0.2,39,400,SUCCESS,206042,3000.0,13923,10.274029499967583
2000,0.2,42,400,SUCCESS,219685,3000.0,14434,10.538801499991678
2000,0.2,44,400,FAILURE,2006,42.0,0,9.323856199975125
2000,0.2,47,400,FAILURE,2008,50.0,0,9.364497700007632
2000,0.2,48,400,FAILURE,2007,41.0,0,9.336981200031005
2000,0.2,50,400,FAILURE,2010,45.0,0,9.334600199945271
2000,0.2,45,400,SUCCESS,176294,3000.0,11994,10.025384100037627
2000,0.2,46,400,SUCCESS,228611,3000.0,15002,10.014094999991357
2000,0.2,51,400,SUCCESS,204145,3000.0,13948,9.90515200002119
2000,0.2,49,400,SUCCESS,228552,3000.0,15104,10.19369009998627
2000,0.2,54,400,FAILURE,2006,40.0,0,9.241115199984051
2000,0.2,52,400,SUCCESS,192539,3000.0,12413,10.000665099942125
2000,0.2,53,400,SUCCESS,219778,3000.0,14425,10.06436910002958
2000,0.2,55,400,SUCCESS,173339,3000.0,11267,9.481484799995087
2000,0.2,56,400,FAILURE,2008,47.0,0,8.938484500045888
2000,0.2,57,400,FAILURE,2002,41.0,0,9.090912299929187
2000,0.2,58,400,FAILURE,2011,47.0,0,9.034085699939169
2000,0.2,60,400,FAILURE,2005,43.0,0,8.996785299968906
2000,0.2,59,400,SUCCESS,236518,3000.0,15951,9.835154199972749
2000,0.2,61,400,FAILURE,2008,46.0,0,9.171578000066802
2000,0.2,65,400,FAILURE,2005,45.0,0,9.03890559996944
2000,0.2,63,400,SUCCESS,166101,3000.0,10911,9.576523400028236
2000,0.2,64,400,SUCCESS,220621,3000.0,14524,9.785426500020549
2000,0.2,62,400,SUCCESS,199450,3000.0,13335,10.03164800000377
2000,0.2,66,400,FAILURE,2000,43.0,0,8.999578399932943
2000,0.2,69,400,FAILURE,2013,49.0,0,9.257824399974197
2000,0.2,70,400,FAILURE,2005,44.0,0,9.677896999986842
2000,0.2,67,400,SUCCESS,198367,3000.0,13659,10.661702499957755
2000,0.2,68,400,SUCCESS,228060,3000.0,15755,10.478062000009231
2000,0.2,72,400,FAILURE,2002,45.0,0,10.03794690000359
2000,0.2,71,400,FAILURE,2008,43.0,0,10.158046600059606
2000,0.2,73,400,SUCCESS,219779,3000.0,14333,9.903862099978141
2000,0.2,75,400,FAILURE,2009,44.0,0,9.62425579992123
2000,0.2,74,400,SUCCESS,236583,3000.0,16025,10.49082519998774
2000,0.2,76,400,SUCCESS,224094,3000.0,14783,10.476181300007738
2000,0.2,77,400,FAILURE,2005,43.0,0,9.588715800084174
2000,0.2,81,400,FAILURE,2002,42.0,0,9.391372199985199
2000,0.2,78,400,SUCCESS,234806,3000.0,15897,10.443059799959883
2000,0.2,79,400,SUCCESS,228609,3000.0,15005,10.192688400042243
2000,0.2,80,400,SUCCESS,216180,3000.0,14165,10.233101499965414
2000,0.2,82,400,FAILURE,2001,38.0,0,9.704763900022954
2000,0.2,86,400,FAILURE,4021,91.0,0,9.504802100011148
2000,0.2,83,400,SUCCESS,211916,3000.0,14085,10.318231499986723
2000,0.2,85,400,SUCCESS,206141,3000.0,13930,10.10441350005567
2000,0.2,84,400,SUCCESS,227360,3000.0,15690,10.43667879991699
2000,0.2,87,400,SUCCESS,220551,3000.0,14503,10.391424900037237
2000,0.2,88,400,FAILURE,2003,46.0,0,9.184078200021759
2000,0.2,90,400,FAILURE,2006,42.0,0,9.115774399950169
2000,0.2,91,400,FAILURE,2007,50.0,0,9.062284899991937
2000,0.2,89,400,SUCCESS,227520,3000.0,15740,9.590267499908805
2000,0.2,93,400,SUCCESS,186514,3000.0,12207,9.35437610000372
2000,0.2,92,400,SUCCESS,232516,3000.0,15903,9.582248600083403
2000,0.2,96,400,FAILURE,2005,45.0,0,8.83606429991778
2000,0.2,97,400,FAILURE,2003,42.0,0,8.626262900070287
2000,0.2,94,400,SUCCESS,212053,3000.0,14697,9.135451999958605
2000,0.2,95,400,SUCCESS,219886,3000.0,14622,9.184437099960633
2000,0.2,98,400,SUCCESS,218135,3000.0,14785,8.449118999997154
2000,0.2,99,400,FAILURE,2008,49.0,0,5.370302999974228
2000,0.225,7,450,FAILURE,2008,44.0,0,8.922397899907082
2000,0.225,2,450,FAILURE,2005,45.0,0,8.997930299956352
2000,0.225,5,450,FAILURE,2001,45.0,0,9.016244000056759
2000,0.225,6,450,FAILURE,2005,40.0,0,9.020444300025702
2000,0.225,0,450,FAILURE,2003,48.0,0,9.129366100067273
2000,0.225,10,450,FAILURE,2008,42.0,0,9.117551400093362
2000,0.225,9,450,FAILURE,2002,40.0,0,9.146350900060497
2000,0.225,8,450,FAILURE,2015,51.0,0,9.15079790004529
2000,0.225,1,450,FAILURE,2006,44.0,0,9.26284730003681
2000,0.225,4,450,SUCCESS,237326,3000.0,16022,9.844594799913466
2000,0.225,3,450,SUCCESS,199814,3000.0,13407,9.886487900046632
2000,0.225,11,450,FAILURE,2008,40.0,0,9.160544499987736
2000,0.225,13,450,FAILURE,2008,46.0,0,9.099704199936241
2000,0.225,14,450,FAILURE,2012,47.0,0,9.188660499989055
2000,0.225,16,450,FAILURE,2006,39.0,0,9.144244999974035
2000,0.225,17,450,FAILURE,2005,39.0,0,9.259055700036697
2000,0.225,19,450,FAILURE,2018,39.0,0,9.175106199923903
2000,0.225,12,450,SUCCESS,202559,3000.0,13897,9.8380618999945
2000,0.225,20,450,FAILURE,2004,40.0,0,9.195914300042205
2000,0.225,18,450,SUCCESS,233362,3000.0,15809,10.032959599979222
2000,0.225,15,450,SUCCESS,219419,3000.0,14490,10.103919300017878
2000,0.225,21,450,FAILURE,2002,43.0,0,9.406011099927127
2000,0.225,23,450,FAILURE,2006,37.0,0,8.902787299943157
2000,0.225,25,450,FAILURE,2005,51.0,0,9.142407699953765
2000,0.225,26,450,FAILURE,2002,42.0,0,9.12376350001432
2000,0.225,22,450,SUCCESS,206037,3000.0,13963,9.703658599988557
2000,0.225,24,450,SUCCESS,220016,3000.0,14688,9.655070699984208
2000,0.225,27,450,SUCCESS,220208,3000.0,14395,9.582470400026068
2000,0.225,31,450,FAILURE,2008,51.0,0,8.909128500032239
2000,0.225,32,450,FAILURE,2004,41.0,0,8.91436029993929
2000,0.225,30,450,FAILURE,2003,43.0,0,9.032965900027193
2000,0.225,28,450,SUCCESS,229987,3000.0,15802,9.67166809993796
2000,0.225,29,450,SUCCESS,215380,3000.0,15021,9.634180100052617
2000,0.225,35,450,FAILURE,2002,40.0,0,9.188240400049835
2000,0.225,34,450,FAILURE,2010,41.0,0,9.300213400041685
2000,0.225,37,450,FAILURE,4019,77.0,0,8.894164900062606
2000,0.225,38,450,FAILURE,2008,41.0,0,8.889906199998222
2000,0.225,36,450,FAILURE,8012,147.0,0,9.14240290003363
2000,0.225,33,450,SUCCESS,237109,3000.0,15991,10.050143899978139
2000,0.225,41,450,FAILURE,2004,40.0,0,8.993059400003403
2000,0.225,39,450,FAILURE,2009,43.0,0,9.39680230000522
2000,0.225,40,450,FAILURE,2009,42.0,0,9.50147149991244
2000,0.225,42,450,SUCCESS,219984,3000.0,14401,10.551261199987493
2000,0.225,43,450,SUCCESS,228346,3000.0,15445,10.513455900014378
2000,0.225,44,450,FAILURE,2005,39.0,0,9.792872700025328
2000,0.225,50,450,FAILURE,2010,38.0,0,9.341793500003405
2000,0.225,47,450,FAILURE,2007,49.0,0,9.74026660004165
2000,0.225,46,450,SUCCESS,216425,3000.0,14213,10.066368900006637
2000,0.225,48,450,FAILURE,2008,41.0,0,10.287596000009216
2000,0.225,45,450,SUCCESS,198812,3000.0,12852,10.921971900039352
2000,0.225,52,450,FAILURE,2006,47.0,0,9.96924260002561
2000,0.225,51,450,FAILURE,2001,43.0,0,10.214562400011346
2000,0.225,49,450,SUCCESS,228192,3000.0,15802,10.76313720003236
2000,0.225,53,450,FAILURE,2011,44.0,0,9.886003599967808
2000,0.225,54,450,FAILURE,2007,39.0,0,9.823708300013095
2000,0.225,55,450,FAILURE,2004,40.0,0,9.363699599984102
2000,0.225,57,450,FAILURE,2005,40.0,0,9.37380179995671
2000,0.225,56,450,FAILURE,2006,46.0,0,9.557464300072752
2000,0.225,58,450,FAILURE,2009,43.0,0,9.332231899956241
2000,0.225,62,450,FAILURE,2010,49.0,0,9.17922070005443
2000,0.225,61,450,FAILURE,2007,42.0,0,9.365344400051981
2000,0.225,60,450,FAILURE,2003,40.0,0,9.475966700003482
2000,0.225,59,450,SUCCESS,220346,3000.0,14843,10.01619950006716
2000,0.225,63,450,SUCCESS,166319,3000.0,11346,9.834560899995267
2000,0.225,64,450,FAILURE,2008,43.0,0,9.125229400000535
2000,0.225,65,450,SUCCESS,199565,3000.0,13638,9.939643899910152
2000,0.225,66,450,FAILURE,2001,41.0,0,9.286841799970716
2000,0.225,67,450,FAILURE,2010,42.0,0,9.633455199887976
2000,0.225,69,450,FAILURE,2006,40.0,0,9.74912900000345
2000,0.225,68,450,SUCCESS,228221,3000.0,15533,10.404808199964464
2000,0.225,72,450,FAILURE,2003,42.0,0,9.526708699995652
2000,0.225,70,450,FAILURE,2002,40.0,0,9.899775000056252
2000,0.225,71,450,FAILURE,2003,41.0,0,9.786096900003031
2000,0.225,73,450,FAILURE,2008,44.0,0,9.592872699955478
2000,0.225,74,450,SUCCESS,236123,3000.0,15954,10.372262099990621
2000,0.225,75,450,SUCCESS,206562,3000.0,13992,10.212710099993274
2000,0.225,76,450,SUCCESS,220362,3000.0,14349,10.657481299946085
2000,0.225,77,450,FAILURE,2007,42.0,0,9.904064300004393
2000,0.225,79,450,FAILURE,2006,43.0,0,9.87646559998393
2000,0.225,78,450,SUCCESS,192498,3000.0,12420,10.69869580003433
2000,0.225,81,450,FAILURE,2005,41.0,0,9.758653400000185
2000,0.225,83,450,FAILURE,2002,45.0,0,9.6455509000225
2000,0.225,82,450,FAILURE,2004,37.0,0,9.694263600045815
2000,0.225,84,450,FAILURE,2007,45.0,0,9.76431220001541
2000,0.225,80,450,SUCCESS,228175,3000.0,15084,10.71993159991689
2000,0.225,86,450,FAILURE,2013,46.0,0,9.568954500020482
2000,0.225,85,450,SUCCESS,199637,3000.0,13199,10.22455349995289
2000,0.225,87,450,SUCCESS,213168,3000.0,14698,10.53901720000431
2000,0.225,88,450,FAILURE,2004,45.0,0,9.554457299993373
2000,0.225,90,450,FAILURE,2006,41.0,0,9.340038900030777
2000,0.225,91,450,FAILURE,2009,50.0,0,9.490784200024791
2000,0.225,89,450,SUCCESS,211979,3000.0,14116,10.215005000005476
2000,0.225,93,450,FAILURE,2005,44.0,0,9.610361899947748
2000,0.225,95,450,FAILURE,2004,47.0,0,9.312185099930502
2000,0.225,92,450,SUCCESS,234221,3000.0,16041,10.178402899997309
2000,0.225,94,450,SUCCESS,214168,3000.0,14575,10.088110500015318
2000,0.225,96,450,FAILURE,2009,42.0,0,9.14949990005698
2000,0.225,97,450,FAILURE,2004,41.0,0,8.910045900032856
2000,0.225,98,450,FAILURE,6015,109.0,0,7.813876100000925
2000,0.225,99,450,FAILURE,2006,48.0,0,4.965414100093767
2000,0.25,1,500,FAILURE,2008,40.0,0,9.241842800052837
2000,0.25,0,500,FAILURE,2001,48.0,0,9.254211300052702
2000,0.25,5,500,FAILURE,2002,43.0,0,9.250405900063924
2000,0.25,2,500,FAILURE,2007,39.0,0,9.263739200076088
2000,0.25,7,500,FAILURE,2009,41.0,0,9.271749299950898
2000,0.25,3,500,FAILURE,2006,39.0,0,9.327835900010541
2000,0.25,6,500,FAILURE,2009,40.0,0,9.328564499970526
2000,0.25,10,500,FAILURE,2006,37.0,0,9.344072200008668
2000,0.25,8,500,FAILURE,2008,48.0,0,9.371812100056559
2000,0.25,9,500,FAILURE,2006,39.0,0,9.40031940001063
2000,0.25,4,500,SUCCESS,218319,3000.0,15294,10.088114400045015
2000,0.25,14,500,FAILURE,2014,44.0,0,9.412228200002573
2000,0.25,17,500,FAILURE,2006,35.0,0,9.367813599994406
2000,0.25,19,500,FAILURE,2012,39.0,0,9.382144199917093
2000,0.25,13,500,FAILURE,2005,43.0,0,9.612895700032823
2000,0.25,12,500,FAILURE,2004,45.0,0,9.650614999933168
2000,0.25,11,500,FAILURE,2008,40.0,0,9.789482499938458
2000,0.25,16,500,FAILURE,2005,36.0,0,9.794960899977013
2000,0.25,20,500,FAILURE,2008,41.0,0,9.698087799944915
2000,0.25,18,500,FAILURE,2008,41.0,0,9.815514600020833
2000,0.25,21,500,FAILURE,2000,38.0,0,9.607451000018045
2000,0.25,15,500,SUCCESS,234320,3000.0,15911,10.550074799917638
2000,0.25,22,500,FAILURE,2006,47.0,0,9.106083999969997
2000,0.25,25,500,FAILURE,2004,50.0,0,9.220014000078663
2000,0.25,24,500,SUCCESS,220203,3000.0,14332,10.02926929993555
2000,0.25,26,500,FAILURE,2002,40.0,0,9.927558700088412
