N,p,seed,number_of_shortcuts,status,total_spikes,last_spike_time,activity_duration,late_spikes,runtime_seconds
2000,0.47368421052631576,19,947,FAILURE,2014,33.0,23.0,0,3.5291397999972105
2000,0.47368421052631576,20,947,FAILURE,2011,32.0,22.0,0,3.578708600020036
2000,0.47368421052631576,21,947,FAILURE,2008,29.0,19.0,0,3.6086142000276595
2000,0.47368421052631576,22,947,FAILURE,2018,33.0,23.0,0,3.5744178000604734
2000,0.47368421052631576,23,947,FAILURE,2017,27.0,17.0,0,3.5028111999854445
2000,0.47368421052631576,24,947,FAILURE,2017,30.0,20.0,0,3.511914200033061
2000,0.47368421052631576,25,947,FAILURE,2017,35.0,25.0,0,3.5516312998952344
2000,0.47368421052631576,26,947,FAILURE,2023,28.0,18.0,0,3.4488622000208125
2000,0.47368421052631576,27,947,FAILURE,2025,31.0,21.0,0,3.5572213999694213
2000,0.47368421052631576,28,947,FAILURE,2021,35.0,25.0,0,3.521806800039485
2000,0.47368421052631576,29,947,FAILURE,2025,31.0,21.0,0,3.586151900002733
2000,0.47368421052631576,30,947,FAILURE,2019,32.0,22.0,0,3.5663410000270233
2000,0.47368421052631576,31,947,FAILURE,2020,32.0,22.0,0,3.4925531999906525
2000,0.47368421052631576,32,947,FAILURE,2013,28.0,18.0,0,3.5022427000803873
2000,0.47368421052631576,33,947,FAILURE,2011,29.0,19.0,0,3.5854991000378504
2000,0.47368421052631576,34,947,FAILURE,2011,28.0,18.0,0,3.5108698999974877
2000,0.47368421052631576,35,947,FAILURE,2015,28.0,18.0,0,3.621082599973306
2000,0.47368421052631576,36,947,FAILURE,2011,32.0,22.0,0,3.5568750000093132
2000,0.47368421052631576,37,947,FAILURE,2018,30.0,20.0,0,3.58340749994386
2000,0.47368421052631576,38,947,FAILURE,2011,29.0,19.0,0,3.5394751999992877
2000,0.47368421052631576,39,947,FAILURE,2027,31.0,21.0,0,3.553528600023128
2000,0.47368421052631576,40,947,FAILURE,2021,29.0,19.0,0,3.567988199996762
2000,0.47368421052631576,41,947,FAILURE,2017,29.0,19.0,0,3.5469095999142155
2000,0.47368421052631576,42,947,FAILURE,2012,30.0,20.0,0,3.7108329000184312
2000,0.47368421052631576,43,947,FAILURE,2005,27.0,17.0,0,3.606584799941629
2000,0.47368421052631576,44,947,FAILURE,2011,28.0,18.0,0,3.558301299926825
2000,0.47368421052631576,45,947,FAILURE,2012,29.0,19.0,0,3.5682434999616817
2000,0.47368421052631576,46,947,FAILURE,2024,33.0,23.0,0,3.5324237999739125
2000,0.47368421052631576,47,947,FAILURE,2020,31.0,21.0,0,3.593963999999687
2000,0.47368421052631576,48,947,FAILURE,2018,30.0,20.0,0,3.4647770998999476
2000,0.47368421052631576,49,947,FAILURE,2028,34.0,24.0,0,3.5636644000187516
2000,0.47368421052631576,50,947,FAILURE,2018,30.0,20.0,0,3.532227599993348
2000,0.47368421052631576,51,947,FAILURE,2017,30.0,20.0,0,3.5959270000457764
2000,0.47368421052631576,52,947,FAILURE,2007,32.0,22.0,0,3.576743300072849
2000,0.47368421052631576,53,947,FAILURE,2037,30.0,20.0,0,3.60949729999993
2000,0.47368421052631576,54,947,FAILURE,2022,31.0,21.0,0,3.521637799916789
2000,0.47368421052631576,55,947,FAILURE,2032,33.0,23.0,0,3.5139583999989554
2000,0.47368421052631576,56,947,FAILURE,2015,31.0,21.0,0,3.579152699909173
2000,0.47368421052631576,57,947,FAILURE,2010,29.0,19.0,0,3.5521450999658555
2000,0.47368421052631576,58,947,FAILURE,2020,33.0,23.0,0,3.54034840001259
2000,0.47368421052631576,59,947,FAILURE,2018,32.0,22.0,0,3.5495529000181705
2000,0.47368421052631576,60,947,FAILURE,2016,29.0,19.0,0,3.4782206000527367
2000,0.47368421052631576,61,947,FAILURE,2014,30.0,20.0,0,3.5846071999985725
2000,0.47368421052631576,62,947,FAILURE,2011,31.0,21.0,0,3.5958999999566004
2000,0.47368421052631576,63,947,FAILURE,2019,30.0,20.0,0,3.5680721999378875
2000,0.47368421052631576,64,947,FAILURE,2022,38.0,28.0,0,3.4815420999657363
2000,0.47368421052631576,65,947,FAILURE,2020,30.0,20.0,0,3.638638300006278
2000,0.47368421052631576,66,947,FAILURE,2013,28.0,18.0,0,3.5393598000518978
2000,0.47368421052631576,67,947,FAILURE,2016,28.0,18.0,0,3.5842309000436217
2000,0.47368421052631576,68,947,FAILURE,2023,33.0,23.0,0,3.7276157999876887
2000,0.47368421052631576,69,947,FAILURE,2017,29.0,19.0,0,3.5996338999830186
2000,0.47368421052631576,70,947,FAILURE,2016,30.0,20.0,0,3.5283433999866247
2000,0.47368421052631576,71,947,FAILURE,2018,28.0,18.0,0,3.4810374000808224
2000,0.47368421052631576,72,947,FAILURE,2017,31.0,21.0,0,3.4740748999174684
2000,0.47368421052631576,73,947,FAILURE,2020,32.0,22.0,0,3.5954193000216037
2000,0.47368421052631576,74,947,FAILURE,2026,38.0,28.0,0,3.523515800014138
2000,0.47368421052631576,75,947,FAILURE,2010,30.0,20.0,0,3.534723599907011
2000,0.47368421052631576,76,947,FAILURE,2013,35.0,25.0,0,3.566793799982406
2000,0.47368421052631576,77,947,FAILURE,2021,32.0,22.0,0,3.4877907000482082
2000,0.47368421052631576,78,947,FAILURE,2025,30.0,20.0,0,3.4734011000255123
2000,0.47368421052631576,79,947,FAILURE,2025,32.0,22.0,0,3.5134615000570193
2000,0.47368421052631576,80,947,FAILURE,2025,31.0,21.0,0,3.545334000024013
2000,0.47368421052631576,81,947,FAILURE,2027,31.0,21.0,0,3.539729499956593
2000,0.47368421052631576,82,947,FAILURE,2011,30.0,20.0,0,3.5614914000034332
2000,0.47368421052631576,83,947,FAILURE,2011,32.0,22.0,0,3.6076583000831306
2000,0.47368421052631576,84,947,FAILURE,2026,30.0,20.0,0,3.575647999998182
2000,0.47368421052631576,85,947,FAILURE,2012,30.0,20.0,0,3.570945999934338
2000,0.47368421052631576,86,947,FAILURE,2020,28.0,18.0,0,3.8443607999943197
2000,0.47368421052631576,87,947,FAILURE,2015,31.0,21.0,0,3.5993049000389874
2000,0.47368421052631576,88,947,FAILURE,2009,31.0,21.0,0,3.6629884999711066
2000,0.47368421052631576,89,947,FAILURE,2022,34.0,24.0,0,3.4898925999877974
2000,0.47368421052631576,90,947,FAILURE,2024,33.0,23.0,0,3.518032900057733
2000,0.47368421052631576,91,947,FAILURE,2009,31.0,21.0,0,3.4908325999276713
2000,0.47368421052631576,92,947,FAILURE,2011,33.0,23.0,0,3.5054773000301793
2000,0.47368421052631576,93,947,FAILURE,2027,40.0,30.0,0,3.5831991999875754
2000,0.47368421052631576,94,947,FAILURE,2022,32.0,22.0,0,3.54776290000882
2000,0.47368421052631576,95,947,FAILURE,2024,31.0,21.0,0,3.5331925000064075
2000,0.47368421052631576,96,947,FAILURE,2010,31.0,21.0,0,3.5805529999779537
2000,0.47368421052631576,97,947,FAILURE,2017,32.0,22.0,0,3.5723341000266373
2000,0.47368421052631576,98,947,FAILURE,2026,35.0,25.0,0,3.4840197999728844
2000,0.47368421052631576,99,947,FAILURE,2024,35.0,25.0,0,3.488466399954632
2000,0.5263157894736842,0,1053,FAILURE,2013,31.0,21.0,0,3.5628647999837995
2000,0.5263157894736842,1,1053,FAILURE,2023,30.0,20.0,0,3.5722749000415206
2000,0.5263157894736842,2,1053,FAILURE,2027,29.0,19.0,0,3.634958399925381
2000,0.5263157894736842,3,1053,FAILURE,2018,32.0,22.0,0,3.5434401999227703
2000,0.5263157894736842,4,1053,FAILURE,2032,26.0,16.0,0,3.4487061999971047
2000,0.5263157894736842,5,1053,FAILURE,2020,31.0,21.0,0,3.4749522000784054
2000,0.5263157894736842,6,1053,FAILURE,2021,30.0,20.0,0,3.5207786000100896
2000,0.5263157894736842,7,1053,FAILURE,2015,34.0,24.0,0,3.5349249000428244
2000,0.5263157894736842,8,1053,FAILURE,2027,30.0,20.0,0,3.531821700045839
2000,0.5263157894736842,9,1053,FAILURE,2024,31.0,21.0,0,3.554240999976173
2000,0.5263157894736842,10,1053,FAILURE,2027,27.0,17.0,0,3.5014570999192074
2000,0.5263157894736842,11,1053,FAILURE,2020,34.0,24.0,0,3.5033922999864444
2000,0.5263157894736842,12,1053,FAILURE,2026,30.0,20.0,0,3.5408636999782175
2000,0.5263157894736842,13,1053,FAILURE,2023,29.0,19.0,0,3.5089661999372765
2000,0.5263157894736842,14,1053,FAILURE,2020,34.0,24.0,0,3.571955499937758
2000,0.5263157894736842,15,1053,FAILURE,2011,30.0,20.0,0,3.5721821000333875
2000,0.5263157894736842,16,1053,FAILURE,2018,28.0,18.0,0,3.460716599947773
2000,0.5263157894736842,17,1053,FAILURE,2007,26.0,16.0,0,3.5742197000654414
2000,0.5263157894736842,18,1053,FAILURE,2023,30.0,20.0,0,3.560504600056447
2000,0.5263157894736842,19,1053,FAILURE,2018,29.0,19.0,0,3.6347817999776453
2000,0.5263157894736842,20,1053,FAILURE,2017,31.0,21.0,0,3.6076018000021577
2000,0.5263157894736842,21,1053,FAILURE,2012,29.0,19.0,0,3.66770600003656
2000,0.5263157894736842,22,1053,FAILURE,2024,32.0,22.0,0,3.4835573999444023
2000,0.5263157894736842,23,1053,FAILURE,2024,27.0,17.0,0,3.5652608000673354
2000,0.5263157894736842,24,1053,FAILURE,2018,30.0,20.0,0,3.5349699000362307
2000,0.5263157894736842,25,1053,FAILURE,2021,33.0,23.0,0,3.590878599905409
2000,0.5263157894736842,26,1053,FAILURE,2024,27.0,17.0,0,3.558246699976735
2000,0.5263157894736842,27,1053,FAILURE,2023,30.0,20.0,0,3.5725179000291973
2000,0.5263157894736842,28,1053,FAILURE,2024,30.0,20.0,0,3.514582599978894
2000,0.5263157894736842,29,1053,FAILURE,2025,31.0,21.0,0,3.5723686000565067
2000,0.5263157894736842,30,1053,FAILURE,2025,31.0,21.0,0,3.536317699938081
2000,0.5263157894736842,31,1053,FAILURE,2028,31.0,21.0,0,3.5742797000566497
2000,0.5263157894736842,32,1053,FAILURE,2016,29.0,19.0,0,3.5585142000345513
2000,0.5263157894736842,33,1053,FAILURE,2020,28.0,18.0,0,3.5854007999878377
2000,0.5263157894736842,34,1053,FAILURE,2016,28.0,18.0,0,3.5294980000471696
2000,0.5263157894736842,35,1053,FAILURE,2015,27.0,17.0,0,3.5072159999981523
2000,0.5263157894736842,36,1053,FAILURE,2011,31.0,21.0,0,3.623561799991876
2000,0.5263157894736842,37,1053,FAILURE,2023,29.0,19.0,0,3.7884546000277624
2000,0.5263157894736842,38,1053,FAILURE,2023,28.0,18.0,0,3.9261462000431493
2000,0.5263157894736842,39,1053,FAILURE,2031,29.0,19.0,0,3.6819154999684542
2000,0.5263157894736842,40,1053,FAILURE,2021,28.0,18.0,0,3.45786369999405
2000,0.5263157894736842,41,1053,FAILURE,2023,29.0,19.0,0,3.5595333999954164
2000,0.5263157894736842,42,1053,FAILURE,2010,30.0,20.0,0,3.567349199904129
2000,0.5263157894736842,43,1053,FAILURE,2007,25.0,15.0,0,3.5930379000492394
2000,0.5263157894736842,44,1053,FAILURE,2019,26.0,16.0,0,3.496157099958509
2000,0.5263157894736842,45,1053,FAILURE,2014,28.0,18.0,0,3.593051900039427
2000,0.5263157894736842,46,1053,FAILURE,2019,30.0,20.0,0,3.5532920999685302
2000,0.5263157894736842,47,1053,FAILURE,2024,28.0,18.0,0,3.5640924000181258
2000,0.5263157894736842,48,1053,FAILURE,2016,30.0,20.0,0,3.5228863999946043
2000,0.5263157894736842,49,1053,FAILURE,2022,32.0,22.0,0,3.5639519001124427
2000,0.5263157894736842,50,1053,FAILURE,2024,28.0,18.0,0,3.5228712999960408
2000,0.5263157894736842,51,1053,FAILURE,2023,29.0,19.0,0,3.502211300074123
2000,0.5263157894736842,52,1053,FAILURE,2015,31.0,21.0,0,3.6147986999712884
2000,0.5263157894736842,53,1053,FAILURE,2042,31.0,21.0,0,3.5454031999688596
2000,0.5263157894736842,54,1053,FAILURE,2025,31.0,21.0,0,3.572366099921055
2000,0.5263157894736842,55,1053,FAILURE,2033,31.0,21.0,0,3.6702554000075907
2000,0.5263157894736842,56,1053,FAILURE,2020,31.0,21.0,0,3.884399599977769
2000,0.5263157894736842,57,1053,FAILURE,2018,29.0,19.0,0,3.535269199986942
2000,0.5263157894736842,58,1053,FAILURE,2022,31.0,21.0,0,3.4664040999487042
2000,0.5263157894736842,59,1053,FAILURE,2019,32.0,22.0,0,3.515743200085126
2000,0.5263157894736842,60,1053,FAILURE,2018,27.0,17.0,0,3.533189299982041
2000,0.5263157894736842,61,1053,FAILURE,2011,28.0,18.0,0,3.5653505999362096
2000,0.5263157894736842,62,1053,FAILURE,2015,28.0,18.0,0,3.559571500052698
2000,0.5263157894736842,63,1053,FAILURE,2018,29.0,19.0,0,3.5134063999867067
2000,0.5263157894736842,64,1053,FAILURE,2027,32.0,22.0,0,3.5327348998980597
2000,0.5263157894736842,65,1053,FAILURE,2025,28.0,18.0,0,3.528308199951425
2000,0.5263157894736842,66,1053,FAILURE,2027,27.0,17.0,0,3.4753053999738768
2000,0.5263157894736842,67,1053,FAILURE,2026,28.0,18.0,0,3.563647700008005
2000,0.5263157894736842,68,1053,FAILURE,2023,33.0,23.0,0,3.5211258000927046
2000,0.5263157894736842,69,1053,FAILURE,2019,26.0,16.0,0,3.604927000007592
2000,0.5263157894736842,70,1053,FAILURE,2019,30.0,20.0,0,3.512941800057888
2000,0.5263157894736842,71,1053,FAILURE,2020,27.0,17.0,0,3.6218985999003053
2000,0.5263157894736842,72,1053,FAILURE,2017,30.0,20.0,0,3.5644586000125855
2000,0.5263157894736842,73,1053,FAILURE,2017,30.0,20.0,0,3.59167570003774
2000,0.5263157894736842,74,1053,FAILURE,2048,37.0,27.0,0,3.6326291000004858
2000,0.5263157894736842,75,1053,FAILURE,2017,27.0,17.0,0,3.502009999938309
2000,0.5263157894736842,76,1053,FAILURE,2017,35.0,25.0,0,3.5591613999567926
2000,0.5263157894736842,77,1053,FAILURE,2023,32.0,22.0,0,3.512746599968523
2000,0.5263157894736842,78,1053,FAILURE,2032,30.0,20.0,0,3.4951634999597445
2000,0.5263157894736842,79,1053,FAILURE,2016,30.0,20.0,0,3.58046289999038
2000,0.5263157894736842,80,1053,FAILURE,2023,29.0,19.0,0,3.4603184000588953
2000,0.5263157894736842,81,1053,FAILURE,2030,29.0,19.0,0,3.5503598999930546
2000,0.5263157894736842,82,1053,FAILURE,2016,28.0,18.0,0,3.5964202999603003
2000,0.5263157894736842,83,1053,FAILURE,2024,35.0,25.0,0,3.505021999939345
2000,0.5263157894736842,84,1053,FAILURE,2024,28.0,18.0,0,3.5499726000707597
2000,0.5263157894736842,85,1053,FAILURE,2017,30.0,20.0,0,3.5095953000709414
2000,0.5263157894736842,86,1053,FAILURE,2025,27.0,17.0,0,3.585148800048046
2000,0.5263157894736842,87,1053,FAILURE,2039,30.0,20.0,0,3.5521980999037623
2000,0.5263157894736842,88,1053,FAILURE,2015,31.0,21.0,0,3.5564471000107005
2000,0.5263157894736842,89,1053,FAILURE,2025,33.0,23.0,0,3.5499703999375924
2000,0.5263157894736842,90,1053,FAILURE,2027,29.0,19.0,0,3.5477495999075472
2000,0.5263157894736842,91,1053,FAILURE,2017,29.0,19.0,0,3.518277599941939
2000,0.5263157894736842,92,1053,FAILURE,2019,32.0,22.0,0,3.6435640000272542
2000,0.5263157894736842,93,1053,FAILURE,2018,31.0,21.0,0,3.5098612000001594
2000,0.5263157894736842,94,1053,FAILURE,2020,32.0,22.0,0,3.4846219000173733
2000,0.5263157894736842,95,1053,FAILURE,2028,30.0,20.0,0,3.524331900058314
2000,0.5263157894736842,96,1053,FAILURE,2017,31.0,21.0,0,3.5847163000144064
2000,0.5263157894736842,97,1053,FAILURE,2018,32.0,22.0,0,3.6107737000565976
2000,0.5263157894736842,98,1053,FAILURE,2022,32.0,22.0,0,3.6102167000062764
2000,0.5263157894736842,99,1053,FAILURE,2026,32.0,22.0,0,3.525377800106071
2000,0.5789473684210527,0,1158,FAILURE,2020,28.0,18.0,0,3.5740753000136465
2000,0.5789473684210527,1,1158,FAILURE,2027,28.0,18.0,0,3.6333241999382153
2000,0.5789473684210527,2,1158,FAILURE,2033,29.0,19.0,0,3.5154328999342397
2000,0.5789473684210527,3,1158,FAILURE,2021,28.0,18.0,0,3.5691385000245646
2000,0.5789473684210527,4,1158,FAILURE,2036,25.0,15.0,0,3.5862733999965712
2000,0.5789473684210527,5,1158,FAILURE,2020,31.0,21.0,0,3.617025399929844
2000,0.5789473684210527,6,1158,FAILURE,2039,31.0,21.0,0,3.603415200021118
2000,0.5789473684210527,7,1158,FAILURE,2016,33.0,23.0,0,3.617404200020246
2000,0.5789473684210527,8,1158,FAILURE,2015,28.0,18.0,0,3.5794344999594614
2000,0.5789473684210527,9,1158,FAILURE,2034,32.0,22.0,0,3.586517099989578
2000,0.5789473684210527,10,1158,FAILURE,2029,28.0,18.0,0,3.6297897999174893
2000,0.5789473684210527,11,1158,FAILURE,2024,28.0,18.0,0,3.5729801000561565
2000,0.5789473684210527,12,1158,FAILURE,2037,28.0,18.0,0,3.4789861999452114
2000,0.5789473684210527,13,1158,FAILURE,2022,28.0,18.0,0,3.5862235999666154
2000,0.5789473684210527,14,1158,FAILURE,2019,34.0,24.0,0,3.5683348000748083
2000,0.5789473684210527,15,1158,FAILURE,2019,30.0,20.0,0,3.5237900000065565
2000,0.5789473684210527,16,1158,FAILURE,2028,27.0,17.0,0,3.5215687999734655
2000,0.5789473684210527,17,1158,FAILURE,2007,25.0,15.0,0,3.5922052999958396
2000,0.5789473684210527,18,1158,FAILURE,2026,29.0,19.0,0,3.597905399976298
2000,0.5789473684210527,19,1158,FAILURE,2020,26.0,16.0,0,3.730024700053036
2000,0.5789473684210527,20,1158,FAILURE,2022,28.0,18.0,0,3.623138100025244
2000,0.5789473684210527,21,1158,FAILURE,2018,29.0,19.0,0,3.6638718000613153
2000,0.5789473684210527,22,1158,FAILURE,2025,30.0,20.0,0,3.5490498000290245
2000,0.5789473684210527,23,1158,FAILURE,2026,27.0,17.0,0,3.5738896999973804
2000,0.5789473684210527,24,1158,FAILURE,2020,29.0,19.0,0,3.5330978001002222
2000,0.5789473684210527,25,1158,FAILURE,2034,31.0,21.0,0,3.646305099944584
2000,0.5789473684210527,26,1158,FAILURE,2039,27.0,17.0,0,3.5123945999657735
2000,0.5789473684210527,27,1158,FAILURE,2025,28.0,18.0,0,3.6783125000074506
2000,0.5789473684210527,28,1158,FAILURE,2025,30.0,20.0,0,3.6154698999598622
2000,0.5789473684210527,29,1158,FAILURE,2029,27.0,17.0,0,3.532672100001946
2000,0.5789473684210527,30,1158,FAILURE,2028,31.0,21.0,0,3.548077099956572
2000,0.5789473684210527,31,1158,FAILURE,2034,30.0,20.0,0,3.546425399952568
2000,0.5789473684210527,32,1158,FAILURE,2023,28.0,18.0,0,3.4858622999163345
2000,0.5789473684210527,33,1158,FAILURE,2017,27.0,17.0,0,3.543083900003694
2000,0.5789473684210527,34,1158,FAILURE,2021,27.0,17.0,0,3.571873900014907
2000,0.5789473684210527,35,1158,FAILURE,2021,26.0,16.0,0,3.52917430002708
2000,0.5789473684210527,36,1158,FAILURE,2011,28.0,18.0,0,3.6032841000705957
2000,0.5789473684210527,37,1158,FAILURE,2018,28.0,18.0,0,3.5866390999872237
2000,0.5789473684210527,38,1158,FAILURE,2044,31.0,21.0,0,3.592440800042823
2000,0.5789473684210527,39,1158,FAILURE,2032,28.0,18.0,0,3.5853739000158384
2000,0.5789473684210527,40,1158,FAILURE,2026,27.0,17.0,0,3.498040599981323
2000,0.5789473684210527,41,1158,FAILURE,2024,29.0,19.0,0,3.551829900010489
2000,0.5789473684210527,42,1158,FAILURE,2014,30.0,20.0,0,3.4963997000595555
2000,0.5789473684210527,43,1158,FAILURE,2010,24.0,14.0,0,3.5446024000411853
2000,0.5789473684210527,44,1158,FAILURE,2020,26.0,16.0,0,3.5136312999529764
2000,0.5789473684210527,45,1158,FAILURE,2023,29.0,19.0,0,3.6149232999887317
2000,0.5789473684210527,46,1158,FAILURE,2028,29.0,19.0,0,3.638245999929495
2000,0.5789473684210527,47,1158,FAILURE,2023,28.0,18.0,0,3.5987128000706434
2000,0.5789473684210527,48,1158,FAILURE,2022,28.0,18.0,0,3.54026929999236
2000,0.5789473684210527,49,1158,FAILURE,2031,32.0,22.0,0,3.65504909993615
2000,0.5789473684210527,50,1158,FAILURE,2027,28.0,18.0,0,3.615058899973519
2000,0.5789473684210527,51,1158,FAILURE,2031,29.0,19.0,0,3.5741743000689894
2000,0.5789473684210527,52,1158,FAILURE,2025,27.0,17.0,0,3.488132300088182
2000,0.5789473684210527,53,1158,FAILURE,2050,30.0,20.0,0,3.591321300016716
2000,0.5789473684210527,54,1158,FAILURE,2032,29.0,19.0,0,3.5352277000201866
2000,0.5789473684210527,55,1158,FAILURE,2045,31.0,21.0,0,3.6084279000060633
2000,0.5789473684210527,56,1158,FAILURE,2028,31.0,21.0,0,3.5576905999332666
2000,0.5789473684210527,57,1158,FAILURE,2027,28.0,18.0,0,3.7499195999698713
2000,0.5789473684210527,58,1158,FAILURE,2029,30.0,20.0,0,3.5443475999636576
2000,0.5789473684210527,59,1158,FAILURE,2021,32.0,22.0,0,3.5290603999746963
2000,0.5789473684210527,60,1158,FAILURE,2019,27.0,17.0,0,3.4621978999348357
2000,0.5789473684210527,61,1158,FAILURE,2020,27.0,17.0,0,3.5823773000156507
2000,0.5789473684210527,62,1158,FAILURE,2022,29.0,19.0,0,3.5157821000320837
2000,0.5789473684210527,63,1158,FAILURE,2016,25.0,15.0,0,3.609358699992299
2000,0.5789473684210527,64,1158,FAILURE,2022,28.0,18.0,0,3.5823557999683544
2000,0.5789473684210527,65,1158,FAILURE,2032,27.0,17.0,0,3.4943880999926478
2000,0.5789473684210527,66,1158,FAILURE,2030,26.0,16.0,0,3.516656299936585
2000,0.5789473684210527,67,1158,FAILURE,2025,27.0,17.0,0,3.5319692000048235
2000,0.5789473684210527,68,1158,FAILURE,2022,29.0,19.0,0,3.5261011000256985
2000,0.5789473684210527,69,1158,FAILURE,2023,26.0,16.0,0,3.5311177999246866
2000,0.5789473684210527,70,1158,FAILURE,2027,31.0,21.0,0,3.5818081999896094
2000,0.5789473684210527,71,1158,FAILURE,2024,27.0,17.0,0,3.5194758001016453
2000,0.5789473684210527,72,1158,FAILURE,2022,28.0,18.0,0,3.4779144999338314
2000,0.5789473684210527,73,1158,FAILURE,2027,28.0,18.0,0,3.585914900060743
2000,0.5789473684210527,74,1158,FAILURE,2064,37.0,27.0,0,3.4754286999814212
2000,0.5789473684210527,75,1158,FAILURE,2024,27.0,17.0,0,3.523538300069049
2000,0.5789473684210527,76,1158,FAILURE,2028,34.0,24.0,0,3.5310759000713006
2000,0.5789473684210527,77,1158,FAILURE,2022,32.0,22.0,0,3.520390900084749
2000,0.5789473684210527,78,1158,FAILURE,2036,29.0,19.0,0,3.5107618999900296
2000,0.5789473684210527,79,1158,FAILURE,2025,27.0,17.0,0,3.52273339999374
2000,0.5789473684210527,80,1158,FAILURE,2027,27.0,17.0,0,3.5565937999635935
2000,0.5789473684210527,81,1158,FAILURE,2035,28.0,18.0,0,3.5644844999769703
2000,0.5789473684210527,82,1158,FAILURE,2019,27.0,17.0,0,3.5551169000100344
2000,0.5789473684210527,83,1158,FAILURE,2030,35.0,25.0,0,3.4766506000887603
2000,0.5789473684210527,84,1158,FAILURE,2027,28.0,18.0,0,3.5247872000327334
2000,0.5789473684210527,85,1158,FAILURE,2022,30.0,20.0,0,3.514022900024429
2000,0.5789473684210527,86,1158,FAILURE,2028,26.0,16.0,0,3.508128199959174
2000,0.5789473684210527,87,1158,FAILURE,2035,30.0,20.0,0,3.6206949000479653
2000,0.5789473684210527,88,1158,FAILURE,2018,27.0,17.0,0,3.5318761999951676
2000,0.5789473684210527,89,1158,FAILURE,2028,28.0,18.0,0,3.520551100024022
2000,0.5789473684210527,90,1158,FAILURE,2032,28.0,18.0,0,3.529953600023873
2000,0.5789473684210527,91,1158,FAILURE,2017,28.0,18.0,0,3.546362099936232
2000,0.5789473684210527,92,1158,FAILURE,2027,29.0,19.0,0,3.5145903000375256
2000,0.5789473684210527,93,1158,FAILURE,2020,30.0,20.0,0,3.535630499944091
2000,0.5789473684210527,94,1158,FAILURE,2036,32.0,22.0,0,3.538838899927214
2000,0.5789473684210527,95,1158,FAILURE,2027,29.0,19.0,0,3.519338099984452
2000,0.5789473684210527,96,1158,FAILURE,2011,29.0,19.0,0,3.467598299961537
2000,0.5789473684210527,97,1158,FAILURE,2020,29.0,19.0,0,3.5255218000384048
2000,0.5789473684210527,98,1158,FAILURE,2037,31.0,21.0,0,3.5350007000379264
2000,0.5789473684210527,99,1158,FAILURE,2035,27.0,17.0,0,3.5134953999659047
2000,0.631578947368421,0,1263,FAILURE,2025,27.0,17.0,0,3.600918299984187
2000,0.631578947368421,1,1263,FAILURE,2027,25.0,15.0,0,3.5588411999633536
2000,0.631578947368421,2,1263,FAILURE,2044,30.0,20.0,0,3.5045561000006273
2000,0.631578947368421,3,1263,FAILURE,2042,29.0,19.0,0,3.498852899996564
2000,0.631578947368421,4,1263,FAILURE,2036,25.0,15.0,0,3.561860500019975
2000,0.631578947368421,5,1263,FAILURE,2024,31.0,21.0,0,3.508997999946587
2000,0.631578947368421,6,1263,FAILURE,2033,27.0,17.0,0,3.6938842999516055
2000,0.631578947368421,7,1263,FAILURE,2021,32.0,22.0,0,3.4873776000458747
2000,0.631578947368421,8,1263,FAILURE,2016,27.0,17.0,0,3.513378100004047
2000,0.631578947368421,9,1263,FAILURE,2050,28.0,18.0,0,3.5572017000522465
2000,0.631578947368421,10,1263,FAILURE,2034,27.0,17.0,0,3.5328022999456152
2000,0.631578947368421,11,1263,FAILURE,2029,27.0,17.0,0,3.5353931999998167
2000,0.631578947368421,12,1263,FAILURE,2038,28.0,18.0,0,3.554533199989237
2000,0.631578947368421,13,1263,FAILURE,2024,28.0,18.0,0,3.527334399987012
2000,0.631578947368421,14,1263,FAILURE,2022,30.0,20.0,0,3.531314600026235
2000,0.631578947368421,15,1263,FAILURE,2022,28.0,18.0,0,3.5661505999742076
2000,0.631578947368421,16,1263,FAILURE,2020,25.0,15.0,0,3.4322696999879554
2000,0.631578947368421,17,1263,FAILURE,2011,25.0,15.0,0,3.607692400109954
2000,0.631578947368421,18,1263,FAILURE,2024,29.0,19.0,0,3.577076999936253
2000,0.631578947368421,19,1263,FAILURE,2023,26.0,16.0,0,3.5771193000255153
2000,0.631578947368421,20,1263,FAILURE,2025,27.0,17.0,0,3.5449966000160202
2000,0.631578947368421,21,1263,FAILURE,2036,29.0,19.0,0,3.5223632999695837
2000,0.631578947368421,22,1263,FAILURE,2021,29.0,19.0,0,3.471726299962029
2000,0.631578947368421,23,1263,FAILURE,2027,27.0,17.0,0,3.5819886999670416
2000,0.631578947368421,24,1263,FAILURE,2018,28.0,18.0,0,3.507661600015126
2000,0.631578947368421,25,1263,FAILURE,2040,33.0,23.0,0,3.5637993999989703
2000,0.631578947368421,26,1263,FAILURE,2049,27.0,17.0,0,3.4678451000945643
2000,0.631578947368421,27,1263,FAILURE,2036,28.0,18.0,0,3.5552049999823794
2000,0.631578947368421,28,1263,FAILURE,2031,30.0,20.0,0,3.5363115000072867
2000,0.631578947368421,29,1263,FAILURE,2031,26.0,16.0,0,3.543674199958332
2000,0.631578947368421,30,1263,FAILURE,2030,30.0,20.0,0,3.485775399953127
2000,0.631578947368421,31,1263,FAILURE,2035,29.0,19.0,0,3.5805996999843046
2000,0.631578947368421,32,1263,FAILURE,2028,28.0,18.0,0,3.7654909000266343
2000,0.631578947368421,33,1263,FAILURE,2018,26.0,16.0,0,3.594299599993974
